date,ship_type_id,estimated_hull_value,n_materials_total,n_materials_priced,losses,pct_value_priced
2011-01-03,2006,6472747.93,7,7,32,1
2011-01-03,2161,212333.74,7,7,15,1
2011-01-03,2998,49325822.43,7,7,30,1
2011-01-03,3766,219936.66,7,7,27,1
2011-01-03,11129,6250.5,1,1,48,1
2011-01-03,11132,6250.5,1,1,38,1
2011-01-03,11134,6250.5,1,1,35,1
2011-01-03,11172,10803476.36,11,11,31,1
2011-01-03,11174,11370585.37,12,12,6,1
2011-01-03,11176,10202364.29,12,12,61,1
2011-01-03,11178,10208306.29,12,12,19,1
2011-01-03,11182,12546842.96,11,11,41,1
2011-01-03,11184,10047525.36,12,12,35,1
2011-01-03,11186,10059409.36,12,12,38,1
2011-01-03,11188,10245097.25,11,11,31,1
2011-01-03,11190,10945820.89,11,11,6,1
2011-01-03,11192,10292326.25,11,11,54,1
2011-01-03,11194,11102903.23,11,11,2,1
2011-01-03,11196,13240878.83,12,12,21,1
2011-01-03,11198,13255018.69,12,12,56,1
2011-01-03,11200,10188405.78,12,12,72,1
2011-01-03,11202,10188405.78,12,12,31,1
2011-01-03,11365,12999052.42,12,12,30,1
2011-01-03,11371,19143251.54,11,11,28,1
2011-01-03,11377,11393674.28,11,11,97,1
2011-01-03,11379,13533457.39,11,11,22,1
2011-01-03,11381,14306156.44,11,11,16,1
2011-01-03,11387,13787362.31,11,11,2,1
2011-01-03,11393,13517502.8,12,12,18,1
2011-01-03,11400,17833187.33,11,11,61,1
2011-01-03,11957,100467547,11,11,51,1
2011-01-03,11959,100509243.55,11,11,17,1
2011-01-03,11961,122545194.81,11,11,11,1
2011-01-03,11963,122470557.9,11,11,48,1
2011-01-03,11965,97077602.23,11,11,26,1
2011-01-03,11969,102899947.45,11,11,28,1
2011-01-03,11971,102941947,11,11,14,1
2011-01-03,11978,114289091.53,11,11,71,1
2011-01-03,11985,97879063.05,11,11,14,1
2011-01-03,11987,97212256.48,11,11,29,1
2011-01-03,11989,101951664.91,11,11,3,1
2011-01-03,11993,105282361.1,11,11,26,1
2011-01-03,11995,162107154.51,11,11,11,1
2011-01-03,11999,136248552.74,11,11,93,1
2011-01-03,12003,100593436.83,11,11,44,1
2011-01-03,12005,103242589.35,11,11,40,1
2011-01-03,12011,109900734.49,11,11,3,1
2011-01-03,12013,196948362.92,11,11,12,1
2011-01-03,12015,140948940.5,11,11,26,1
2011-01-03,12017,155962286.83,11,11,10,1
2011-01-03,12019,105146205.06,11,11,10,1
2011-01-03,12021,163762765.75,11,11,8,1
2011-01-03,12023,107259446.14,11,11,13,1
2011-01-03,12032,10943614.41,12,12,171,1
2011-01-03,12034,13073416.12,11,11,130,1
2011-01-03,12038,10863609.84,11,11,78,1
2011-01-03,12042,14002168.02,12,12,54,1
2011-01-03,12044,13185727.07,12,12,14,1
2011-01-03,12235,182605917.91,9,9,4,1
2011-01-03,12237,10821451.23,6,6,11,1
2011-01-03,12729,65666532.66,11,11,11,1
2011-01-03,12731,103286202.2,11,11,6,1
2011-01-03,12733,63091588.03,11,11,4,1
2011-01-03,12735,81539218.81,11,11,8,1
2011-01-03,12743,66285566.19,11,11,10,1
2011-01-03,12745,102517404.5,11,11,1,1
2011-01-03,12747,130334663.81,11,11,1,1
2011-01-03,12753,97564723.08,11,11,2,1
2011-01-03,13780,25008046.36,8,8,1,1
2011-01-03,14343,2671194.96,5,5,23,1
2011-01-03,16213,182605917.91,9,9,1,1
2011-01-03,16214,182605917.91,9,9,4,1
2011-01-03,16216,44820287.95,9,9,1,1
2011-01-03,16221,11039689.16,5,5,15,1
2011-01-03,16227,31926438.77,7,7,29,1
2011-01-03,16229,30700993.27,6,6,69,1
2011-01-03,16231,27804847.21,6,6,45,1
2011-01-03,16233,27125752.87,6,6,12,1
2011-01-03,16236,599323.09,6,6,24,1
2011-01-03,16238,670962.67,7,7,59,1
2011-01-03,16240,636526.18,6,6,80,1
2011-01-03,16242,513680.47,6,6,100,1
2011-01-03,16631,810326.94,2,2,5,1
2011-01-03,16688,1730882.28,3,3,18,1
2011-01-03,17167,788994.98,2,2,3,1
2011-01-03,17168,1721452.63,3,3,10,1
2011-01-03,17174,1883786.79,3,3,5,1
2011-01-03,17175,1833887.8,3,3,3,1
2011-01-03,17177,1834493.89,3,3,2,1
2011-01-03,17178,1837276.8,3,3,2,1
2011-01-03,17180,1854386.8,3,3,1,1
2011-01-03,17181,1844262.84,3,3,17,1
2011-01-03,17182,1851786.79,3,3,11,1
2011-01-03,17184,2313522.17,4,4,4,1
2011-01-03,17185,2533542.18,4,4,5,1
2011-01-03,17186,2533542.21,4,4,4,1
2011-01-03,17187,2533542.23,4,4,9,1
2011-01-03,17406,3012871.76,4,4,10,1
2011-01-03,17407,1704882.82,3,3,6,1
2011-01-03,17408,786396.99,2,2,6,1
2011-01-03,17476,17170912.3,7,7,18,1
2011-01-03,17478,14595144.7,7,7,48,1
2011-01-03,17480,12019772.12,7,7,2,1
2011-01-03,17619,236205.29,7,7,11,1
2011-01-03,17621,2617201.27,6,6,18,1
2011-01-03,17634,6711563.81,7,7,2,1
2011-01-03,17636,106911568.43,7,7,3,1
2011-01-03,17703,232344.95,7,7,16,1
2011-01-03,17713,6620737.29,7,7,5,1
2011-01-03,17715,6250414.19,7,7,7,1
2011-01-03,17718,6250414.19,7,7,13,1
2011-01-03,17720,6250414.19,7,7,22,1
2011-01-03,17722,6250414.19,7,7,2,1
2011-01-03,17726,105693696.11,7,7,3,1
2011-01-03,17736,84888793.07,7,7,2,1
2011-01-03,17738,84888793.07,7,7,10,1
2011-01-03,17740,84888793.07,7,7,1,1
2011-01-03,17770,2969995.74,4,4,19,1
2011-01-03,17772,784951.98,2,2,3,1
2011-01-03,17812,234260.15,7,7,13,1
2011-01-03,17841,258562.02,7,7,11,1
2011-01-03,17843,6548242.37,7,7,2,1
2011-01-03,17918,84888793.07,7,7,2,1
2011-01-03,17920,86443964.24,7,7,2,1
2011-01-03,17922,6630785.04,7,7,7,1
2011-01-03,17928,247080.36,7,7,10,1
2011-01-03,17930,223637.19,7,7,4,1
2011-01-03,17932,247610.81,7,7,74,1
2011-01-03,17982,1545931.54,4,4,1,1
2011-01-03,19470,31264995.87,7,7,1,1
2011-01-03,19720,1361279956.28,11,11,1,1
2011-01-03,19724,1388961087.05,11,11,1,1
2011-01-03,19744,628083.43,7,7,12,1
2011-01-03,20059,90959276.56,9,9,1,1
2011-01-03,20060,42137788.71,9,9,3,1
2011-01-03,20061,90959276.56,9,9,1,1
2011-01-03,20062,42137788.71,9,9,3,1
2011-01-03,20064,42137788.71,9,9,5,1
2011-01-03,20066,42137788.71,9,9,3,1
2011-01-03,20125,97137398.71,11,11,29,1
2011-01-03,20175,2682386.02,6,6,6,1
2011-01-03,20185,855594152.73,4,4,1,1
2011-01-03,20187,834310810.6,4,4,3,1
2011-01-03,22444,253069435.57,11,11,9,1
2011-01-03,22446,190163852.45,11,11,3,1
2011-01-03,22448,183856021.67,11,11,7,1
2011-01-03,22452,26302804.67,11,11,27,1
2011-01-03,22456,35703205.03,11,11,102,1
2011-01-03,22460,27328987.12,11,11,13,1
2011-01-03,22464,27537290.79,11,11,19,1
2011-01-03,22466,184582133.09,11,11,4,1
2011-01-03,22468,246862700.44,11,11,6,1
2011-01-03,22470,198103936.41,11,11,10,1
2011-01-03,22474,180435072.73,11,11,2,1
2011-01-03,22544,150364479.62,11,11,47,1
2011-01-03,22546,96846600.32,11,11,2,1
2011-01-03,22548,120727876.88,11,11,6,1
2011-01-03,23757,732835471.27,12,12,3,1
2011-01-03,23911,826769326.76,12,12,9,1
2011-01-03,23915,697295159.86,12,12,5,1
2011-01-03,24483,739296457.95,12,12,1,1
2011-01-03,24658,2914293.68,7,7,18,1
2011-01-03,24659,2914293.68,7,7,1,1
2011-01-03,24660,3574293.67,8,8,1,1
2011-01-03,24688,125669188.43,7,7,26,1
2011-01-03,24690,129847756.64,7,7,13,1
2011-01-03,24692,131992992.8,7,7,45,1
2011-01-03,24694,118299220.91,7,7,101,1
2011-01-03,24696,27626073.86,6,6,125,1
2011-01-03,24698,31817241.93,7,7,1265,1
2011-01-03,24700,31480197.24,6,6,112,1
2011-01-03,24702,27459787.26,6,6,441,1
2011-01-03,27532,254543007.28,8,8,1,1
2011-01-03,27535,282873134.73,8,8,1,1
2011-01-03,27540,265794560.12,8,8,1,1
2011-01-03,27550,2808040.84,1,1,1,1
2011-01-03,27565,3200065.18,2,2,1,1
2011-01-03,27585,2905838.66,2,2,1,1
2011-01-03,27603,126396630.56,8,8,1,1
2011-01-03,27630,2945876.4,3,3,2,1
2011-01-03,27672,1860586.69,3,3,12,1
2011-01-03,27673,37102255.45,7,7,1,1
2011-01-03,27897,53420273.87,9,9,2,1
2011-01-03,28351,64622129.58,9,9,2,1
2011-01-03,28352,1444284009.63,14,14,1,1
2011-01-03,28606,444516762.71,7,7,5,1
2011-01-03,28659,625800145.85,11,11,5,1
2011-01-03,28661,623538774.62,11,11,1,1
2011-01-03,28710,655707616.58,11,11,3,1
2011-01-03,29248,231677.7,7,7,42,1
2011-01-03,29336,6359558.97,7,7,1,1
2011-01-03,29344,6738511.56,7,7,2,1
2011-01-03,29613,44820287.95,9,9,1,1
2011-01-03,29984,268804449.45,7,7,45,1
2011-01-03,29986,268804449.45,7,7,15,1
2011-01-03,29988,268804449.45,7,7,12,1
2011-01-03,29990,268804449.45,7,7,18,1
2011-01-03,32226,44820287.95,9,9,4,1
2011-01-03,32250,111642529.15,9,9,14,1
2011-01-03,32305,126545404.48,7,7,2,1
2011-01-03,32309,99496117.09,7,7,3,1
2011-01-03,32458,218985065.34,9,9,1,1
2011-01-04,582,191402.2,6,6,17,1
2011-01-04,583,168792.2,6,6,35,1
2011-01-04,584,198734.83,7,7,19,1
2011-01-04,585,188812.98,6,6,17,1
2011-01-04,586,235905.22,7,7,63,1
2011-01-04,587,258751.63,7,7,284,1
2011-01-04,589,182286.33,6,6,28,1
2011-01-04,590,179382.26,7,7,8,1
2011-01-04,591,239480.44,6,6,2,1
2011-01-04,592,208248.21,6,6,27,1
2011-01-04,593,245590.93,7,7,42,1
2011-01-04,594,211726.42,6,6,41,1
2011-01-04,597,253469.09,6,6,49,1
2011-01-04,598,199141.16,7,7,11,1
2011-01-04,599,212534.41,7,7,8,1
2011-01-04,602,261045.49,6,6,162,1
2011-01-04,603,223674.52,7,7,56,1
2011-01-04,605,235366.55,7,7,55,1
2011-01-04,607,230982.26,7,7,39,1
2011-01-04,608,182626.89,6,6,28,1
2011-01-04,609,164237.15,6,6,7,1
2011-01-04,620,4835628.35,7,7,18,1
2011-01-04,621,6861181.42,7,7,80,1
2011-01-04,622,6312593.22,7,7,33,1
2011-01-04,623,6537353.93,7,7,15,1
2011-01-04,624,6430386.59,7,7,13,1
2011-01-04,625,4724796.06,7,7,2,1
2011-01-04,626,6609382.96,7,7,66,1
2011-01-04,627,6387633.56,7,7,59,1
2011-01-04,628,5314025.3,7,7,45,1
2011-01-04,629,6452946.28,7,7,58,1
2011-01-04,630,5242086.16,7,7,8,1
2011-01-04,631,4687519.82,7,7,5,1
2011-01-04,632,5565824.65,7,7,38,1
2011-01-04,633,5278430.55,7,7,3,1
2011-01-04,634,4691795.01,7,7,7,1
2011-01-04,638,107601543.2,7,7,61,1
2011-01-04,639,103631071.44,7,7,55,1
2011-01-04,640,100168009.89,7,7,29,1
2011-01-04,641,104511683.34,7,7,68,1
2011-01-04,642,107940189.57,7,7,44,1
2011-01-04,643,127380218.78,7,7,31,1
2011-01-04,644,99544286.5,7,7,36,1
2011-01-04,645,118030924.44,7,7,58,1
2011-01-04,648,611508.77,7,7,27,1
2011-01-04,649,677016.29,7,7,52,1
2011-01-04,650,545223.93,7,7,18,1
2011-01-04,651,573339.21,7,7,22,1
2011-01-04,652,811722.65,7,7,29,1
2011-01-04,653,519285.88,7,7,5,1
2011-01-04,654,590093.3,7,7,11,1
2011-01-04,655,529961.96,7,7,36,1
2011-01-04,656,574920.53,7,7,16,1
2011-01-04,657,820596.38,7,7,25,1
2011-01-04,672,6389.4,1,1,58,1
2011-01-04,1944,636829.13,7,7,61,1
2011-01-04,2006,6504726.64,7,7,28,1
2011-01-04,2161,213934.24,7,7,11,1
2011-01-04,2998,49555942.64,7,7,29,1
2011-01-04,3766,221657.93,7,7,28,1
2011-01-04,11129,6389.4,1,1,67,1
2011-01-04,11132,6389.4,1,1,33,1
2011-01-04,11134,6389.4,1,1,43,1
2011-01-04,11172,11004294.58,11,11,27,1
2011-01-04,11174,11489239.75,12,12,5,1
2011-01-04,11176,10023231.25,12,12,51,1
2011-01-04,11178,10029232.75,12,12,20,1
2011-01-04,11182,12451229.63,11,11,22,1
2011-01-04,11184,10361588.09,12,12,31,1
2011-01-04,11186,10373591.09,12,12,21,1
2011-01-04,11188,10404551.44,11,11,23,1
2011-01-04,11190,11151381.68,11,11,8,1
2011-01-04,11192,10092902.35,11,11,51,1
2011-01-04,11194,10888251.3,11,11,3,1
2011-01-04,11196,13123777.38,12,12,14,1
2011-01-04,11198,13137917.1,12,12,32,1
2011-01-04,11200,10296821.42,12,12,63,1
2011-01-04,11202,10296821.42,12,12,24,1
2011-01-04,11365,13480251.65,12,12,17,1
2011-01-04,11371,18954244.07,11,11,26,1
2011-01-04,11377,11418358.45,11,11,55,1
2011-01-04,11379,13296298.22,11,11,18,1
2011-01-04,11381,14069698.29,11,11,14,1
2011-01-04,11387,13663330.1,11,11,5,1
2011-01-04,11393,14117969.66,12,12,17,1
2011-01-04,11400,17655382.76,11,11,31,1
2011-01-04,11957,98574787.65,11,11,35,1
2011-01-04,11959,98616187.62,11,11,7,1
2011-01-04,11961,121977294.18,11,11,11,1
2011-01-04,11963,121905299.67,11,11,36,1
2011-01-04,11965,99670552.51,11,11,18,1
2011-01-04,11969,104038778.37,11,11,26,1
2011-01-04,11971,104079368.13,11,11,9,1
2011-01-04,11978,113588601.23,11,11,46,1
2011-01-04,11985,95711141.7,11,11,6,1
2011-01-04,11987,98463514.37,11,11,20,1
2011-01-04,11989,102191297.31,11,11,2,1
2011-01-04,11993,103423714.81,11,11,17,1
2011-01-04,11995,159203406.02,11,11,8,1
2011-01-04,11999,135344426.52,11,11,73,1
2011-01-04,12003,103700630.7,11,11,45,1
2011-01-04,12005,105001785.18,11,11,27,1
2011-01-04,12011,108127807.81,11,11,3,1
2011-01-04,12013,195788122.89,11,11,11,1
2011-01-04,12015,139955378,11,11,7,1
2011-01-04,12017,160115336.28,11,11,1,1
2011-01-04,12019,108404015.14,11,11,9,1
2011-01-04,12021,165617760.93,11,11,2,1
2011-01-04,12023,108857345.51,11,11,7,1
2011-01-04,12032,10716245.85,12,12,131,1
2011-01-04,12034,12970414.37,11,11,83,1
2011-01-04,12038,11034462.28,11,11,65,1
2011-01-04,12042,14207661.87,12,12,29,1
2011-01-04,12044,13334785.43,12,12,18,1
2011-01-04,12235,182954488.18,9,9,5,1
2011-01-04,12237,10882178.44,6,6,32,1
2011-01-04,12238,11633746.6,7,7,2,1
2011-01-04,12239,21970103.93,7,7,1,1
2011-01-04,12729,64407191.73,11,11,6,1
2011-01-04,12731,101367227.6,11,11,2,1
2011-01-04,12733,65164642.64,11,11,5,1
2011-01-04,12735,81029966.68,11,11,8,1
2011-01-04,12743,67047389.96,11,11,18,1
2011-01-04,12745,103983108.45,11,11,4,1
2011-01-04,13780,25013875.09,8,8,1,1
2011-01-04,14343,2681308.8,5,5,118,1
2011-01-04,16213,182954488.18,9,9,2,1
2011-01-04,16214,182954488.18,9,9,14,1
2011-01-04,16216,44849945.04,9,9,9,1
2011-01-04,16221,11093722.74,5,5,26,1
2011-01-04,16227,32093790.22,7,7,17,1
2011-01-04,16229,30994870.7,6,6,46,1
2011-01-04,16231,28092142.61,6,6,42,1
2011-01-04,16233,27483797.87,6,6,12,1
2011-01-04,16236,605479.62,6,6,30,1
2011-01-04,16238,673197.6,7,7,48,1
2011-01-04,16240,642546.74,6,6,70,1
2011-01-04,16242,517040.31,6,6,137,1
2011-01-04,16631,762010,2,2,52,1
2011-01-04,16688,1700987.21,3,3,74,1
2011-01-04,16689,4889971.39,4,4,10,1
2011-01-04,16690,761111,2,2,6,1
2011-01-04,16691,1700095.75,3,3,9,1
2011-01-04,16694,4827446.76,4,4,3,1
2011-01-04,16696,776900,2,2,5,1
2011-01-04,16697,1610988.12,3,3,3,1
2011-01-04,16869,8361723.93,9,9,7,1
2011-01-04,17167,759100,2,2,8,1
2011-01-04,17168,1691557.57,3,3,14,1
2011-01-04,17174,1866757.48,3,3,25,1
2011-01-04,17175,1833286.51,3,3,18,1
2011-01-04,17176,1833392.51,3,3,16,1
2011-01-04,17177,1833893.6,3,3,28,1
2011-01-04,17178,1836682.56,3,3,12,1
2011-01-04,17180,1854187.5,3,3,3,1
2011-01-04,17181,1843687.51,3,3,33,1
2011-01-04,17182,1847986.5,3,3,3,1
2011-01-04,17184,2314564.7,4,4,16,1
2011-01-04,17185,2534528.11,4,4,10,1
2011-01-04,17186,2534573.7,4,4,13,1
2011-01-04,17187,2534573.7,4,4,13,1
2011-01-04,17406,2840004.71,4,4,11,1
2011-01-04,17407,1674987.75,3,3,10,1
2011-01-04,17408,756506,2,2,1,1
2011-01-04,17476,17293255.84,7,7,22,1
2011-01-04,17478,14699130.84,7,7,30,1
2011-01-04,17480,12105408.23,7,7,5,1
2011-01-04,17619,238899.2,7,7,11,1
2011-01-04,17621,2589283.36,6,6,48,1
2011-01-04,17634,6753063.14,7,7,1,1
2011-01-04,17636,107601543.2,7,7,3,1
2011-01-04,17703,235092.96,7,7,12,1
2011-01-04,17709,6598407.17,7,7,3,1
2011-01-04,17713,6667011.41,7,7,10,1
2011-01-04,17715,6290955.42,7,7,9,1
2011-01-04,17718,6290955.42,7,7,4,1
2011-01-04,17720,6290955.42,7,7,18,1
2011-01-04,17722,6290955.42,7,7,1,1
2011-01-04,17726,106371047.34,7,7,4,1
2011-01-04,17728,107159684.61,7,7,2,1
2011-01-04,17738,85436628.28,7,7,4,1
2011-01-04,17770,2955000.24,4,4,83,1
2011-01-04,17771,1654555.15,3,3,5,1
2011-01-04,17772,755061.06,2,2,15,1
2011-01-04,17812,236811.15,7,7,13,1
2011-01-04,17841,260738.59,7,7,8,1
2011-01-04,17843,6596151.25,7,7,2,1
2011-01-04,17918,85436628.28,7,7,2,1
2011-01-04,17922,6673690.06,7,7,5,1
2011-01-04,17926,254866.62,6,6,4,1
2011-01-04,17928,249184.29,7,7,8,1
2011-01-04,17930,226234.34,7,7,3,1
2011-01-04,17932,249004.48,7,7,59,1
2011-01-04,17982,1543464.86,4,4,5,1
2011-01-04,19470,31478696.48,7,7,1,1
2011-01-04,19744,632628.48,7,7,15,1
2011-01-04,20061,91081824.98,9,9,1,1
2011-01-04,20062,42225139.74,9,9,5,1
2011-01-04,20063,91081824.98,9,9,1,1
2011-01-04,20064,42225139.74,9,9,3,1
2011-01-04,20065,91081824.98,9,9,1,1
2011-01-04,20066,42225139.74,9,9,1,1
2011-01-04,20125,99730244.47,11,11,26,1
2011-01-04,20175,2686471.58,6,6,6,1
2011-01-04,20183,799122114.96,4,4,1,1
2011-01-04,20185,822740648.41,4,4,1,1
2011-01-04,20187,808671529,4,4,3,1
2011-01-04,22444,252008525,11,11,15,1
2011-01-04,22446,187328672.87,11,11,3,1
2011-01-04,22448,192103476.92,11,11,10,1
2011-01-04,22452,27317076.93,11,11,6,1
2011-01-04,22456,35375499.19,11,11,78,1
2011-01-04,22460,27768347.74,11,11,17,1
2011-01-04,22464,27077325.64,11,11,20,1
2011-01-04,22466,188465080.56,11,11,2,1
2011-01-04,22468,243870681.62,11,11,3,1
2011-01-04,22470,196222180.67,11,11,9,1
2011-01-04,22474,187307426.57,11,11,1,1
2011-01-04,22544,151807556.91,11,11,32,1
2011-01-04,22548,121937190.14,11,11,17,1
2011-01-04,23757,685817652.06,12,12,2,1
2011-01-04,23911,765093686.03,12,12,6,1
2011-01-04,23915,656613654.06,12,12,1,1
2011-01-04,24483,686387969.52,12,12,2,1
2011-01-04,24656,84440945.04,9,9,1,1
2011-01-04,24658,2919567.66,7,7,1,1
2011-01-04,24659,2919567.66,7,7,1,1
2011-01-04,24660,3579565.65,8,8,1,1
2011-01-04,24688,126496156.63,7,7,11,1
2011-01-04,24690,130667448.94,7,7,6,1
2011-01-04,24692,132848150.83,7,7,50,1
2011-01-04,24694,119050000.81,7,7,66,1
2011-01-04,24696,27982809.01,6,6,109,1
2011-01-04,24698,32001979.06,7,7,537,1
2011-01-04,24700,31758939.88,6,6,98,1
2011-01-04,24702,27743376.78,6,6,354,1
2011-01-04,27535,282264004.6,8,8,1,1
2011-01-04,27579,3191381.4,2,2,1,1
2011-01-04,27603,126172012.56,8,8,1,1
2011-01-04,27672,1720094.7,3,3,28,1
2011-01-04,27775,2835929.86,3,3,1,1
2011-01-04,27786,256180619.32,8,8,2,1
2011-01-04,28351,64672438.59,9,9,2,1
2011-01-04,28606,429819199.1,7,7,5,1
2011-01-04,28659,649115286.06,11,11,4,1
2011-01-04,28661,634083892.27,11,11,3,1
2011-01-04,28665,863746126.25,11,11,1,1
2011-01-04,28710,646040179.17,11,11,3,1
2011-01-04,28848,4031148136.28,12,8,2,0.666666666666667
2011-01-04,29248,234218,7,7,40,1
2011-01-04,29336,6408247.03,7,7,1,1
2011-01-04,29337,6548969.93,7,7,1,1
2011-01-04,29613,44849945.04,9,9,1,1
2011-01-04,29984,255686945.28,7,7,41,1
2011-01-04,29986,255686945.28,7,7,12,1
2011-01-04,29988,255686945.28,7,7,2,1
2011-01-04,29990,255686945.28,7,7,11,1
2011-01-04,32226,44849945.04,9,9,2,1
2011-01-04,32250,111843996.96,9,9,27,1
2011-01-04,32307,118030924.44,7,7,1,1
2011-01-05,582,195180.94,6,6,12,1
2011-01-05,583,172113.24,6,6,40,1
2011-01-05,584,201658.69,7,7,14,1
2011-01-05,585,191149.2,6,6,21,1
2011-01-05,586,238807.55,7,7,58,1
2011-01-05,587,262097.12,7,7,260,1
2011-01-05,589,185221.15,6,6,21,1
2011-01-05,590,182230.5,7,7,11,1
2011-01-05,591,242671.64,6,6,11,1
2011-01-05,592,211286.97,6,6,26,1
2011-01-05,593,249091.7,7,7,40,1
2011-01-05,594,214582.64,6,6,69,1
2011-01-05,597,257088.5,6,6,70,1
2011-01-05,598,202534.49,7,7,3,1
2011-01-05,599,215307.01,7,7,9,1
2011-01-05,602,265637.87,6,6,166,1
2011-01-05,603,227763.3,7,7,52,1
2011-01-05,605,238915.33,7,7,51,1
2011-01-05,607,234387.45,7,7,48,1
2011-01-05,608,185412.86,6,6,42,1
2011-01-05,609,167105.72,6,6,4,1
2011-01-05,620,4912798.84,7,7,19,1
2011-01-05,621,6942853.16,7,7,75,1
2011-01-05,622,6398246.2,7,7,33,1
2011-01-05,623,6626369.74,7,7,5,1
2011-01-05,624,6520510.05,7,7,8,1
2011-01-05,626,6697850.81,7,7,70,1
2011-01-05,627,6473088.16,7,7,59,1
2011-01-05,628,5384275.27,7,7,35,1
2011-01-05,629,6542029.55,7,7,82,1
2011-01-05,630,5311579.83,7,7,2,1
2011-01-05,631,4765074.41,7,7,3,1
2011-01-05,632,5634600.95,7,7,27,1
2011-01-05,633,5349473.38,7,7,9,1
2011-01-05,634,4771385.66,7,7,10,1
2011-01-05,638,109117140.58,7,7,80,1
2011-01-05,639,105104967.02,7,7,67,1
2011-01-05,640,101622873.37,7,7,34,1
2011-01-05,641,105990818.4,7,7,37,1
2011-01-05,642,109457655.15,7,7,14,1
2011-01-05,643,129105574.05,7,7,43,1
2011-01-05,644,101038894.42,7,7,21,1
2011-01-05,645,119678318.71,7,7,60,1
2011-01-05,648,619967.85,7,7,28,1
2011-01-05,649,686672.31,7,7,48,1
2011-01-05,650,551919.15,7,7,17,1
2011-01-05,651,582491.6,7,7,18,1
2011-01-05,652,822729.96,7,7,39,1
2011-01-05,653,528384.81,7,7,8,1
2011-01-05,654,599028.85,7,7,3,1
2011-01-05,655,538101.57,7,7,20,1
2011-01-05,656,583253.79,7,7,18,1
2011-01-05,657,831289.67,7,7,24,1
2011-01-05,672,6583.86,1,1,53,1
2011-01-05,1944,646662.64,7,7,58,1
2011-01-05,2006,6589714.44,7,7,31,1
2011-01-05,2161,216811.07,7,7,17,1
2011-01-05,2998,50094736.39,7,7,27,1
2011-01-05,3766,224263.36,7,7,24,1
2011-01-05,11129,6583.86,1,1,39,1
2011-01-05,11132,6583.86,1,1,33,1
2011-01-05,11134,6583.86,1,1,34,1
2011-01-05,11172,10460991.95,11,11,18,1
2011-01-05,11174,11099220.7,12,12,4,1
2011-01-05,11176,10095916.65,12,12,58,1
2011-01-05,11178,10101916.33,12,12,23,1
2011-01-05,11182,11860629.01,11,11,30,1
2011-01-05,11184,10265989.85,12,12,22,1
2011-01-05,11186,10277989.21,12,12,41,1
2011-01-05,11188,10261305.78,11,11,32,1
2011-01-05,11190,10933699.03,11,11,5,1
2011-01-05,11192,10130434.5,11,11,41,1
2011-01-05,11194,10932153.78,11,11,4,1
2011-01-05,11196,12247574.29,12,12,17,1
2011-01-05,11198,12261904.69,12,12,51,1
2011-01-05,11200,10006611.35,12,12,43,1
2011-01-05,11202,10006611.35,12,12,19,1
2011-01-05,11365,13106426.4,12,12,25,1
2011-01-05,11371,17366561.37,11,11,32,1
2011-01-05,11377,11082772.53,11,11,78,1
2011-01-05,11379,13422074.98,11,11,20,1
2011-01-05,11381,14239864.97,11,11,16,1
2011-01-05,11387,12920970.41,11,11,5,1
2011-01-05,11393,13654149.44,12,12,17,1
2011-01-05,11400,16293618.75,11,11,37,1
2011-01-05,11957,99029950.43,11,11,28,1
2011-01-05,11959,99071350.22,11,11,22,1
2011-01-05,11961,114638845.98,11,11,10,1
2011-01-05,11963,114572319.96,11,11,36,1
2011-01-05,11965,98360815.81,11,11,15,1
2011-01-05,11969,100569874.76,11,11,21,1
2011-01-05,11971,100610459.36,11,11,9,1
2011-01-05,11978,109546568.57,11,11,31,1
2011-01-05,11985,95989944.78,11,11,9,1
2011-01-05,11987,97501775.51,11,11,9,1
2011-01-05,11989,98744284.55,11,11,3,1
2011-01-05,11993,104244588.66,11,11,19,1
2011-01-05,11995,160157165.35,11,11,12,1
2011-01-05,11999,125044539.51,11,11,92,1
2011-01-05,12003,101947197.66,11,11,36,1
2011-01-05,12005,102325691.81,11,11,33,1
2011-01-05,12011,108724290.74,11,11,2,1
2011-01-05,12013,183639736.88,11,11,7,1
2011-01-05,12015,129578469.9,11,11,17,1
2011-01-05,12017,157554850.73,11,11,1,1
2011-01-05,12019,106654709.65,11,11,5,1
2011-01-05,12021,160381103.31,11,11,6,1
2011-01-05,12023,105982626.37,11,11,7,1
2011-01-05,12032,10777798.07,12,12,128,1
2011-01-05,12034,12406603.35,11,11,94,1
2011-01-05,12038,10870497.63,11,11,61,1
2011-01-05,12042,13824597.36,12,12,42,1
2011-01-05,12044,12952300.28,12,12,11,1
2011-01-05,12235,183853959.42,9,9,3,1
2011-01-05,12236,183853959.42,9,9,2,1
2011-01-05,12237,10924240.18,6,6,9,1
2011-01-05,12238,11736715.29,7,7,2,1
2011-01-05,12729,64979379.1,11,11,7,1
2011-01-05,12731,102230585.3,11,11,9,1
2011-01-05,12733,63761093.18,11,11,7,1
2011-01-05,12735,75560335.37,11,11,4,1
2011-01-05,12743,72570112.59,11,11,16,1
2011-01-05,12745,100936818.16,11,11,2,1
2011-01-05,12747,119820161.24,11,11,3,1
2011-01-05,12753,99034381.7,11,11,4,1
2011-01-05,14343,2721783.54,5,5,23,1
2011-01-05,16214,183853959.42,9,9,13,1
2011-01-05,16216,45117823.19,9,9,6,1
2011-01-05,16220,21312403.36,10,10,1,1
